Experimento,phi_s0,Pendiente,s_hat,prof_mm,z_tilde,eta,theta_deg,phi_s,Pe,Pe_std,n_muestras
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,6.2500,0.9022,0.9022,8.5821,0.7150,231.9065,169.5342,777
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,6.7500,0.8943,0.8943,8.5821,0.7865,184.1523,132.0959,777
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,7.2500,0.8865,0.8865,8.5821,0.8112,162.0737,111.5803,777
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,7.7500,0.8787,0.8787,8.5821,0.8473,138.6334,95.0571,781
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,8.2500,0.8709,0.8709,8.5821,0.8794,118.2455,89.2931,779
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,8.7500,0.8630,0.8630,8.5821,0.9258,95.1654,59.6979,780
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,9.2500,0.8552,0.8552,8.5821,0.9388,86.1795,57.2744,782
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,9.7500,0.8474,0.8474,8.5821,0.9645,74.0507,39.4078,781
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,10.2500,0.8395,0.8395,8.5821,0.9773,67.1096,36.1164,782
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,10.7500,0.8317,0.8317,8.5821,0.9773,64.6351,42.9397,785
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,11.2500,0.8239,0.8239,8.5821,0.9747,62.3278,37.3518,785
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,11.7500,0.8161,0.8161,8.5821,0.9771,59.5184,39.5023,787
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,12.2500,0.8082,0.8082,8.5821,0.9802,56.8014,42.2008,789
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,12.7500,0.8004,0.8004,8.5821,0.9813,54.2543,38.1951,789
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,13.2500,0.7926,0.7926,8.5821,0.9727,54.2742,39.6290,790
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,13.7500,0.7848,0.7848,8.5821,0.9667,53.5116,37.4703,790
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,14.2500,0.7769,0.7769,8.5821,0.9753,49.9752,35.8721,791
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,14.7500,0.7691,0.7691,8.5821,0.9778,47.8462,34.2692,792
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,15.2500,0.7613,0.7613,8.5821,0.9811,45.5486,30.2602,792
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,15.7500,0.7534,0.7534,8.5821,0.9844,43.5448,28.1788,792
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,16.2500,0.7456,0.7456,8.5821,0.9821,42.7225,27.9651,793
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,16.7500,0.7378,0.7378,8.5821,0.9365,49.3595,26.7944,795
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,17.2500,0.7300,0.7300,8.5821,0.8198,66.7420,33.1377,796
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,17.7500,0.7221,0.7221,8.5821,0.8871,54.2543,26.8644,796
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,18.2500,0.7143,0.7143,8.5821,0.9827,38.1874,24.9243,797
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,18.7500,0.7065,0.7065,8.5821,0.9843,37.0666,25.4650,798
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,19.2500,0.6987,0.6987,8.5821,0.9838,36.1555,24.1511,799
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,19.7500,0.6908,0.6908,8.5821,0.9771,36.3720,26.2611,800
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,20.2500,0.6830,0.6830,8.5821,0.9671,36.8832,24.7720,801
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,20.7500,0.6752,0.6752,8.5821,0.9609,36.8345,25.1656,801
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,21.2500,0.6673,0.6673,8.5821,0.9670,35.4704,26.3205,803
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,21.7500,0.6595,0.6595,8.5821,0.9775,33.3420,25.9555,803
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,22.2500,0.6517,0.6517,8.5821,0.9790,32.5711,26.3307,804
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,22.7500,0.6439,0.6439,8.5821,0.9758,32.3245,25.7897,804
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,23.2500,0.6360,0.6360,8.5821,0.9424,36.1018,29.1908,804
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,23.7500,0.6282,0.6282,8.5821,0.9210,38.2491,32.1344,804
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,24.2500,0.6204,0.6204,8.5821,0.9217,37.5373,31.4383,806
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,24.7500,0.6126,0.6126,8.5821,0.9382,35.0282,28.9062,809
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,25.2500,0.6047,0.6047,8.5821,0.8497,43.9873,25.8586,809
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,25.7500,0.5969,0.5969,8.5821,0.7686,52.3772,32.8183,810
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,26.2500,0.5891,0.5891,8.5821,0.8749,40.3583,33.8233,813
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,26.7500,0.5812,0.5812,8.5821,0.9174,35.1510,30.4447,815
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,27.2500,0.5734,0.5734,8.5821,0.9331,32.7160,28.0358,816
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,27.7500,0.5656,0.5656,8.5821,0.9290,32.5983,27.8058,817
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,28.2500,0.5578,0.5578,8.5821,0.9320,31.6215,25.7136,817
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,28.7500,0.5499,0.5499,8.5821,0.9469,29.4722,23.8646,818
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,29.2500,0.5421,0.5421,8.5821,0.9497,28.6557,22.2177,819
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,29.7500,0.5343,0.5343,8.5821,0.9673,26.2733,20.7211,819
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,30.2500,0.5265,0.5265,8.5821,0.9766,24.9027,19.8564,821
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,30.7500,0.5186,0.5186,8.5821,0.9789,24.3334,19.0101,823
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,31.2500,0.5108,0.5108,8.5821,0.9742,24.2993,18.0111,822
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,31.7500,0.5030,0.5030,8.5821,0.9737,24.1499,18.6901,825
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,32.2500,0.4951,0.4951,8.5821,0.9591,25.2597,19.0403,827
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,32.7500,0.4873,0.4873,8.5821,0.9285,27.8781,22.5992,827
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,33.2500,0.4795,0.4795,8.5821,0.9236,27.9981,23.5483,827
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,33.7500,0.4717,0.4717,8.5821,0.9488,25.2990,19.9584,829
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,34.2500,0.4638,0.4638,8.5821,0.9798,21.9479,17.6523,829
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,34.7500,0.4560,0.4560,8.5821,0.9802,21.7594,18.1253,831
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,35.2500,0.4482,0.4482,8.5821,0.9777,21.9385,19.8919,834
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,35.7500,0.4404,0.4404,8.5821,0.9777,21.6204,19.8678,834
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,36.2500,0.4325,0.4325,8.5821,0.9775,21.4122,19.7190,836
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,36.7500,0.4247,0.4247,8.5821,0.9769,21.3492,19.4891,839
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,37.2500,0.4169,0.4169,8.5821,0.9785,20.7965,18.2619,839
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,37.7500,0.4090,0.4090,8.5821,0.9782,20.5990,17.9212,838
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,38.2500,0.4012,0.4012,8.5821,0.9764,20.7465,19.0871,828
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,38.7500,0.3934,0.3934,8.5821,0.9778,20.3124,18.0967,811
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,39.2500,0.3856,0.3856,8.5821,0.9498,26.8091,25.0680,358
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,39.7500,0.3777,0.3777,8.5821,0.9490,26.8294,24.9628,353
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,40.2500,0.3699,0.3699,8.5821,0.9478,26.8288,25.3350,351
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,40.7500,0.3621,0.3621,8.5821,0.9466,26.7797,25.1304,352
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,41.2500,0.3543,0.3543,8.5821,0.9460,26.5891,25.4660,353
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,41.7500,0.3464,0.3464,8.5821,0.9477,26.0887,25.1226,353
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,42.2500,0.3386,0.3386,8.5821,0.9471,25.8966,25.3656,354
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,42.7500,0.3308,0.3308,8.5821,0.9446,26.0249,25.7656,355
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,43.2500,0.3229,0.3229,8.5821,0.9408,26.4121,27.2735,356
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,43.7500,0.3151,0.3151,8.5821,0.9414,26.0310,26.8460,356
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,44.2500,0.3073,0.3073,8.5821,0.9289,27.9410,29.4590,312
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,44.7500,0.2995,0.2995,8.5821,0.8276,46.7419,35.4182,117
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,45.2500,0.2916,0.2916,8.5821,0.8273,46.8368,30.9437,105
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,45.7500,0.2838,0.2838,8.5821,0.8168,48.1772,31.6500,105
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,46.2500,0.2760,0.2760,8.5821,0.8110,49.3036,31.7912,99
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,46.7500,0.2682,0.2682,8.5821,0.8098,49.1748,32.0482,101
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,47.2500,0.2603,0.2603,8.5821,0.8107,48.5242,30.7254,101
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,47.7500,0.2525,0.2525,8.5821,0.8205,46.7774,26.9006,102
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,48.2500,0.2447,0.2447,8.5821,0.8203,46.4734,26.6693,104
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,48.7500,0.2368,0.2368,8.5821,0.8183,46.1275,25.7531,105
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,49.2500,0.2290,0.2290,8.5821,0.8260,45.7328,27.1496,122
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6250,49.7500,0.2212,0.2212,8.5821,0.7825,52.2842,35.4499,147
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,0.2500,0.9961,0.9961,9.8091,0.1781,7832.5877,3977.7054,1529
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,0.7500,0.9883,0.9883,9.8091,0.0859,4672.0449,2210.5068,1520
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,1.2500,0.9804,0.9804,9.8091,0.1262,2034.4458,847.1527,824
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,1.7500,0.9726,0.9726,9.8091,0.1282,1467.5578,431.0138,790
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,2.2500,0.9648,0.9648,9.8091,0.1455,1175.7923,390.8362,787
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,2.7500,0.9570,0.9570,9.8091,0.1748,968.3228,325.2215,790
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,3.2500,0.9491,0.9491,9.8091,0.3514,711.4832,291.2581,791
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,3.7500,0.9413,0.9413,9.8091,0.6307,435.7923,354.3890,789
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,4.2500,0.9335,0.9335,9.8091,0.6531,379.2017,332.0010,795
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,4.7500,0.9256,0.9256,9.8091,0.6411,354.1286,314.2807,811
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,5.2500,0.9178,0.9178,9.8091,0.6368,330.5378,298.4739,819
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,5.7500,0.9100,0.9100,9.8091,0.6672,275.3580,218.7317,799
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,6.2500,0.9022,0.9022,9.8091,0.7447,217.6104,159.5307,800
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,6.7500,0.8943,0.8943,9.8091,0.8323,164.0854,114.0443,800
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,7.2500,0.8865,0.8865,9.8091,0.8467,148.2588,110.6332,802
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,7.7500,0.8787,0.8787,9.8091,0.8952,119.2652,83.5266,800
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,8.2500,0.8709,0.8709,9.8091,0.9265,100.2564,77.4920,800
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,8.7500,0.8630,0.8630,9.8091,0.9661,81.0947,46.4461,800
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,9.2500,0.8552,0.8552,9.8091,0.9863,70.2265,33.3943,801
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,9.7500,0.8474,0.8474,9.8091,0.9893,65.7804,30.7901,801
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,10.2500,0.8395,0.8395,9.8091,0.9885,63.0593,33.0507,802
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,10.7500,0.8317,0.8317,9.8091,0.9893,59.8608,28.6671,802
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,11.2500,0.8239,0.8239,9.8091,0.9896,57.2046,28.0709,802
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,11.7500,0.8161,0.8161,9.8091,0.9886,55.1593,27.2165,803
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,12.2500,0.8082,0.8082,9.8091,0.9881,53.2079,27.1179,804
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,12.7500,0.8004,0.8004,9.8091,0.9892,50.6258,25.2830,803
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,13.2500,0.7926,0.7926,9.8091,0.9857,50.1458,32.1633,807
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,13.7500,0.7848,0.7848,9.8091,0.9852,48.3987,30.7104,807
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,14.2500,0.7769,0.7769,9.8091,0.9860,46.8185,29.9513,810
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,14.7500,0.7691,0.7691,9.8091,0.9869,45.0293,28.8406,809
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,15.2500,0.7613,0.7613,9.8091,0.9875,43.5222,26.7315,811
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,15.7500,0.7534,0.7534,9.8091,0.9881,42.0127,24.6300,811
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,16.2500,0.7456,0.7456,9.8091,0.9770,42.5805,22.4971,811
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,16.7500,0.7378,0.7378,9.8091,0.9628,43.5156,19.6489,811
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,17.2500,0.7300,0.7300,9.8091,0.9862,38.5068,18.1309,811
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,17.7500,0.7221,0.7221,9.8091,0.9897,36.9681,18.9128,812
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,18.2500,0.7143,0.7143,9.8091,0.9874,36.3108,18.1312,812
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,18.7500,0.7065,0.7065,9.8091,0.9886,35.2285,18.9630,813
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,19.2500,0.6987,0.6987,9.8091,0.9904,34.0086,16.9102,813
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,19.7500,0.6908,0.6908,9.8091,0.9884,33.6599,20.4048,814
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,20.2500,0.6830,0.6830,9.8091,0.9869,32.8630,17.6146,813
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,20.7500,0.6752,0.6752,9.8091,0.9842,32.4049,16.9515,813
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,21.2500,0.6673,0.6673,9.8091,0.9823,32.3511,21.9876,816
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,21.7500,0.6595,0.6595,9.8091,0.9787,32.1216,22.1077,817
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,22.2500,0.6517,0.6517,9.8091,0.9803,31.4770,23.6906,818
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,22.7500,0.6439,0.6439,9.8091,0.9811,30.8745,25.1372,819
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,23.2500,0.6360,0.6360,9.8091,0.9724,31.5574,26.2849,820
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,23.7500,0.6282,0.6282,9.8091,0.9609,32.5919,28.4722,821
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,24.2500,0.6204,0.6204,9.8091,0.9599,32.0728,27.6513,821
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,24.7500,0.6126,0.6126,9.8091,0.9569,32.2823,29.1474,826
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,25.2500,0.6047,0.6047,9.8091,0.8632,41.6232,26.1732,824
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,25.7500,0.5969,0.5969,9.8091,0.8904,39.0483,36.3374,827
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,26.2500,0.5891,0.5891,9.8091,0.8817,40.1079,38.7236,830
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,26.7500,0.5812,0.5812,9.8091,0.8858,38.9081,35.1779,831
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,27.2500,0.5734,0.5734,9.8091,0.8977,36.7198,32.2978,832
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,27.7500,0.5656,0.5656,9.8091,0.8883,37.5788,33.7498,836
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,28.2500,0.5578,0.5578,9.8091,0.8951,35.9956,31.9318,835
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,28.7500,0.5499,0.5499,9.8091,0.9185,32.6592,28.2159,835
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,29.2500,0.5421,0.5421,9.8091,0.9368,29.9519,24.3168,835
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,29.7500,0.5343,0.5343,9.8091,0.9682,26.0074,21.9590,836
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,30.2500,0.5265,0.5265,9.8091,0.9798,24.1353,18.6484,835
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,30.7500,0.5186,0.5186,9.8091,0.9783,23.8048,17.3852,835
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,31.2500,0.5108,0.5108,9.8091,0.9749,23.7455,17.0110,835
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,31.7500,0.5030,0.5030,9.8091,0.9822,22.7434,16.9776,837
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,32.2500,0.4951,0.4951,9.8091,0.9850,22.0381,15.4985,837
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,32.7500,0.4873,0.4873,9.8091,0.9749,22.6036,15.2195,837
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,33.2500,0.4795,0.4795,9.8091,0.9669,23.0349,17.0585,838
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,33.7500,0.4717,0.4717,9.8091,0.9736,22.0358,14.3952,838
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,34.2500,0.4638,0.4638,9.8091,0.9851,20.8532,14.3956,840
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,34.7500,0.4560,0.4560,9.8091,0.9871,20.2964,13.2488,840
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,35.2500,0.4482,0.4482,9.8091,0.9879,19.8436,12.3816,839
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,35.7500,0.4404,0.4404,9.8091,0.9873,19.6509,12.3424,839
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,36.2500,0.4325,0.4325,9.8091,0.9847,19.9575,15.2097,843
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,36.7500,0.4247,0.4247,9.8091,0.9839,20.0335,16.1687,793
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,37.2500,0.4169,0.4169,9.8091,0.9851,19.6268,14.6484,762
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,37.7500,0.4090,0.4090,9.8091,0.9860,19.2435,13.6620,759
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,38.2500,0.4012,0.4012,9.8091,0.9823,19.9562,15.6795,666
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,38.7500,0.3934,0.3934,9.8091,0.9633,24.9371,22.8196,346
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,39.2500,0.3856,0.3856,9.8091,0.9651,24.4020,20.9140,339
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,39.7500,0.3777,0.3777,9.8091,0.9650,24.2197,20.2741,339
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,40.2500,0.3699,0.3699,9.8091,0.9619,24.4926,22.3767,339
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,40.7500,0.3621,0.3621,9.8091,0.9608,24.4496,22.8396,340
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,41.2500,0.3543,0.3543,9.8091,0.9605,24.2062,21.8685,341
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,41.7500,0.3464,0.3464,9.8091,0.9588,24.2001,21.9135,341
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,42.2500,0.3386,0.3386,9.8091,0.9607,23.6387,21.2383,341
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,42.7500,0.3308,0.3308,9.8091,0.9594,23.5470,21.3565,341
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,43.2500,0.3229,0.3229,9.8091,0.9563,23.6831,21.4575,342
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,43.7500,0.3151,0.3151,9.8091,0.9609,22.7575,19.5922,342
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,44.2500,0.3073,0.3073,9.8091,0.9599,22.6843,19.8644,339
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,44.7500,0.2995,0.2995,9.8091,0.9178,30.5505,25.8540,165
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,45.2500,0.2916,0.2916,9.8091,0.8182,48.6360,31.2382,82
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,45.7500,0.2838,0.2838,9.8091,0.8239,47.8458,27.4298,80
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,46.2500,0.2760,0.2760,9.8091,0.8063,50.9731,32.4821,81
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,46.7500,0.2682,0.2682,9.8091,0.8083,50.1136,32.0905,81
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,47.2500,0.2603,0.2603,9.8091,0.7992,50.9327,32.2770,83
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,47.7500,0.2525,0.2525,9.8091,0.8026,50.2358,32.4041,84
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,48.2500,0.2447,0.2447,9.8091,0.8011,49.8955,31.2124,84
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,48.7500,0.2368,0.2368,9.8091,0.8012,49.3558,31.8432,84
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,49.2500,0.2290,0.2290,9.8091,0.8094,47.9539,30.6951,85
Exp_phis70_i4cm_v2,0.7000,i4cm,0.6750,49.7500,0.2212,0.2212,9.8091,0.8117,47.9662,34.0866,94
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,0.2500,0.9961,0.9961,10.0137,0.1503,7776.4483,3927.4257,1474
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,0.7500,0.9883,0.9883,10.0137,0.0716,4616.6535,2210.9486,1455
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,1.2500,0.9804,0.9804,10.0137,0.1148,2139.3864,1023.2193,851
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,1.7500,0.9726,0.9726,10.0137,0.1283,1443.8198,456.9682,785
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,2.2500,0.9648,0.9648,10.0137,0.3972,924.5212,425.0238,786
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,2.7500,0.9570,0.9570,10.0137,0.5583,638.8801,439.5604,785
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,3.2500,0.9491,0.9491,10.0137,0.6404,487.5339,422.3068,784
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,3.7500,0.9413,0.9413,10.0137,0.6373,430.4784,362.9220,779
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,4.2500,0.9335,0.9335,10.0137,0.6094,404.2257,322.6618,790
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,4.7500,0.9256,0.9256,10.0137,0.6045,372.3511,300.6705,802
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,5.2500,0.9178,0.9178,10.0137,0.6190,342.5594,296.4070,819
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,5.7500,0.9100,0.9100,10.0137,0.6766,272.1617,235.1285,791
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,6.2500,0.9022,0.9022,10.0137,0.7630,209.7252,163.5845,791
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,6.7500,0.8943,0.8943,10.0137,0.7906,181.3583,129.6189,791
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,7.2500,0.8865,0.8865,10.0137,0.8299,152.0331,105.9965,790
Exp_phis70_i4cm_v2,0.7000,i4cm,0.7250,7.7500,0.8787,0.8787,10.0137,0.9344,101.7629,54.9028,791
